,addExpiresOrCacheControlHeaders,compressHttp,domainsNumber,dontResizeImageInBrowser,emptySrcTag,externalizeCss,externalizeJs,httpError,httpRequests,jsValidate,maxCookiesLength,minifiedJs,noRedirect,plugins,printStyleSheet,socialNetworkButton,styleSheets,useETags,useStandardTypefaces,viewport,serverResponseTime,mainthreadWorkBreakdown,bootupTime,fontDisplay,thirdPartySummary,thirdPartyFacades,lcpLazyLoaded,longTasks,nonCompositedAnimations,domSize,usesLongCacheTtl,usesResponsiveImages,offscreenImages,unusedCssRules,unusedJavascript,usesOptimizedImages,modernImageFormats,usesTextCompression,usesHttp2,efficientAnimatedContent,legacyJavascript,totalByteWeight,noDocumentWrite,layoutShiftElements,usesPassiveEventListeners,classe_nbRequest,classe_responsesSize,classe_domSize,classe_largestContentfulPaint,classe_cumulativeLayoutShift,classe_firstContentfulPaint,classe_speedIndex,classe_totalBlockingTime,classe_interactive,RandomNumber
399,20,75,35,100,100,50,0,100,75,0,100,35,35,100,0,100,50,0,100,100,100,4.0,22.0,0,0,0,100,0,0,2.0,75.0,100.0,92.0,65.0,40.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,0,0,100,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,50.0
400,50,75,50,100,100,50,0,100,75,0,100,35,100,100,0,100,50,0,100,0,100,100.0,100.0,100,100,0,0,0,0,100.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,99.0,100.0,100.0,99.0,0,0,100,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0
401,75,75,0,100,100,75,0,100,35,0,100,0,75,100,0,100,20,0,0,100,100,43.0,93.0,0,100,0,100,0,0,98.0,0.0,100.0,100.0,50.0,44.0,100.0,0.0,100.0,44.0,50.0,100.0,88.0,100,0,0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,41.0
402,0,65,0,100,100,75,0,0,20,0,100,0,0,100,0,35,0,0,0,100,100,34.0,88.0,0,0,0,100,0,0,100.0,96.0,100.0,100.0,49.0,62.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,98.0
403,75,75,0,100,100,20,0,100,35,0,100,0,35,100,0,100,0,75,0,100,100,70.0,86.0,0,100,0,0,0,0,100.0,100.0,100.0,74.0,100.0,44.0,100.0,87.0,87.0,100.0,100.0,100.0,100.0,0,0,0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,92.0
404,0,75,100,100,100,100,100,100,75,50,100,0,100,100,0,100,65,100,100,100,100,14.000000000000002,44.0,0,0,0,0,0,0,83.0,50.0,61.0,67.0,80.0,34.0,100.0,37.0,100.0,100.0,100.0,100.0,99.0,100,0,0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0
405,0,75,20,0,100,75,20,100,50,0,100,0,0,100,0,100,50,0,0,100,100,100.0,100.0,0,100,0,100,0,0,100.0,96.0,25.0,100.0,88.0,100.0,100.0,34.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,26.0
406,75,75,0,100,100,0,0,100,35,50,100,100,0,100,0,100,65,0,0,100,100,8.0,48.0,100,100,0,100,0,0,90.0,1.0,88.0,11.0,100.0,35.0,100.0,49.0,100.0,100.0,100.0,100.0,87.0,100,0,100,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,42.0
407,0,75,0,100,100,100,0,100,75,0,100,0,75,100,0,100,35,0,0,100,100,28.999999999999996,73.0,0,0,0,100,0,0,95.0,59.0,100.0,100.0,75.0,67.0,88.0,48.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,98.0
408,100,75,100,0,0,0,75,0,50,0,100,100,100,100,0,100,65,100,100,100,100,63.0,76.0,0,0,0,0,0,0,99.0,43.0,100.0,100.0,67.0,31.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,37.0
409,35,75,0,0,100,0,0,0,20,0,100,100,0,100,0,100,100,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,96.0
410,0,75,100,35,100,100,50,50,100,0,100,0,75,100,0,100,100,0,100,100,100,48.0,62.0,0,0,0,0,0,0,99.0,45.0,100.0,100.0,67.0,31.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,73.0
411,0,75,0,100,100,20,20,100,35,0,100,35,0,100,0,35,75,0,0,100,100,43.0,92.0,0,100,0,0,0,0,46.0,100.0,67.0,20.0,50.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.0,100,0,100,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,88.0
412,0,75,0,0,100,20,0,50,20,0,100,0,0,100,0,100,35,0,0,100,100,9.0,32.0,0,0,0,100,0,0,70.0,46.0,42.0,18.0,49.0,30.0,28.999999999999996,0.0,100.0,100.0,100.0,77.0,71.0,100,0,0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,93.0
413,0,75,0,0,0,0,0,100,20,0,100,0,75,100,0,100,0,0,0,100,100,99.0,97.0,100,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,42.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
414,100,75,65,20,100,0,0,100,35,0,100,0,75,100,0,100,0,0,0,100,100,93.0,95.0,100,100,0,0,0,0,100.0,71.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,17.0
415,75,75,0,35,100,75,0,100,35,0,100,0,75,100,0,100,20,0,0,100,100,35.0,71.0,0,0,0,100,0,0,100.0,63.0,100.0,100.0,87.0,48.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,76.0
416,0,0,0,0,100,0,0,100,35,0,100,20,0,100,0,100,35,0,0,100,0,37.0,76.0,0,0,0,0,0,0,85.0,40.0,34.0,0.0,57.99999999999999,43.0,100.0,0.0,100.0,100.0,100.0,100.0,43.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,69.0
417,0,75,20,0,100,0,0,100,20,0,100,0,0,0,0,100,0,75,0,100,100,44.0,74.0,100,100,0,100,0,0,49.0,49.0,74.0,42.0,100.0,87.0,100.0,64.0,100.0,100.0,100.0,100.0,100.0,0,0,100,3.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,20.0
418,0,75,100,100,0,100,75,100,75,0,100,0,75,100,0,100,75,75,0,100,100,48.0,86.0,100,100,0,100,0,0,56.99999999999999,77.0,100.0,100.0,43.0,55.00000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,67.0
419,75,75,0,0,100,0,0,100,35,0,100,0,75,100,0,100,0,0,0,100,100,41.0,75.0,100,0,0,0,0,0,100.0,83.0,100.0,100.0,71.0,36.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100,0,100,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,66.0
420,0,20,0,35,100,0,0,100,50,0,100,0,0,100,0,100,65,0,100,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,67.0
421,0,50,35,20,100,75,75,100,35,0,100,35,100,100,0,100,50,0,100,100,100,4.0,28.999999999999996,0,0,0,100,0,0,81.0,75.0,40.0,100.0,62.0,28.000000000000004,46.0,0.0,100.0,100.0,100.0,100.0,43.0,100,0,0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,89.0
422,0,75,0,0,100,100,0,100,35,0,100,0,75,100,0,100,35,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,76.0
423,75,75,0,0,100,0,0,100,20,0,100,0,75,100,0,100,0,0,0,100,100,8.0,28.999999999999996,0,0,0,0,0,0,77.0,99.0,48.0,33.0,50.0,50.0,100.0,28.999999999999996,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,94.0
424,100,75,50,35,100,50,50,100,65,0,100,0,75,100,0,100,50,0,0,100,100,100.0,100.0,0,100,0,100,0,0,100.0,4.0,100.0,100.0,81.0,100.0,100.0,33.0,100.0,50.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,80.0
425,100,75,0,20,100,50,75,100,75,0,100,0,0,100,0,100,65,0,0,0,100,100.0,100.0,100,0,0,100,0,0,100.0,79.0,100.0,100.0,100.0,100.0,88.0,88.0,100.0,56.99999999999999,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,14.0
426,75,65,0,35,100,0,0,100,20,0,100,0,0,100,0,100,65,0,0,100,100,80.0,87.0,0,0,0,0,0,0,100.0,63.0,100.0,100.0,75.0,48.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,0,0,0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,45.0
427,75,75,0,20,100,0,0,100,50,0,100,0,75,100,0,100,35,0,0,100,0,98.0,98.0,0,100,0,100,0,0,100.0,71.0,100.0,100.0,80.0,80.0,100.0,51.0,100.0,43.0,100.0,100.0,100.0,0,0,100,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,47.0
428,100,75,20,100,100,0,0,100,65,0,100,0,35,100,0,100,50,0,0,100,0,23.0,49.0,0,0,0,0,0,0,100.0,71.0,100.0,73.0,86.0,46.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,18.0
429,100,75,50,0,100,0,0,100,20,0,100,0,75,100,0,100,0,50,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,36.0
430,100,75,75,100,100,100,50,100,100,0,100,100,100,100,0,100,100,100,100,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,80.0
431,100,75,65,100,100,75,50,100,100,0,100,100,100,100,0,100,100,100,100,100,100,42.0,82.0,0,0,0,100,0,0,99.0,100.0,75.0,100.0,75.0,37.0,2.0,0.0,100.0,100.0,100.0,100.0,67.0,0,0,100,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,58.0
432,75,75,50,100,100,20,0,100,65,0,100,0,75,100,0,100,35,0,50,100,100,63.0,83.0,100,0,0,100,0,0,99.0,56.99999999999999,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0
433,0,65,0,0,100,0,0,100,20,0,100,0,0,100,0,100,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,50.0
434,75,75,0,100,100,100,0,100,20,0,100,0,0,100,0,100,20,0,0,100,0,2.0,10.0,0,0,0,0,0,0,93.0,3.0,100.0,100.0,75.0,100.0,57.99999999999999,25.0,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,26.0
435,100,75,0,100,100,0,0,100,35,0,100,100,75,100,0,100,100,0,0,100,100,94.0,100.0,0,100,0,100,0,0,100.0,69.0,100.0,100.0,44.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,78.0
436,0,75,65,100,100,75,100,100,75,100,100,0,0,100,0,100,100,75,100,100,100,12.0,34.0,0,0,0,0,0,0,100.0,11.0,100.0,100.0,64.0,24.0,100.0,50.0,59.0,87.0,100.0,100.0,95.0,0,0,100,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,37.0
437,0,75,0,35,100,0,0,100,75,0,100,0,75,100,0,100,65,0,0,100,100,22.0,46.0,0,0,0,100,0,0,96.0,2.0,100.0,36.0,48.0,10.0,100.0,50.0,76.0,100.0,100.0,100.0,95.0,100,0,0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,45.0
438,0,75,0,0,100,0,0,50,20,0,100,35,0,100,0,100,0,0,0,100,0,2.0,23.0,0,0,0,0,0,0,11.0,0.0,100.0,50.0,41.0,0.0,100.0,100.0,21.0,100.0,100.0,87.0,3.0,100,0,0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,92.0
439,0,75,0,0,0,0,0,100,20,0,100,20,75,100,100,35,35,0,0,0,100,100.0,100.0,0,0,0,0,0,0,100.0,62.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,93.0
440,75,75,0,0,100,0,0,100,20,0,100,0,75,100,0,100,0,0,0,100,0,99.0,100.0,100,0,0,0,0,0,95.0,92.0,0.0,100.0,100.0,48.0,25.0,9.0,100.0,45.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,92.0
441,0,75,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,0,100,3.0,19.0,0,0,0,100,0,0,100.0,10.0,100.0,100.0,86.0,9.0,45.0,43.0,100.0,56.99999999999999,100.0,100.0,100.0,100,0,0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0
442,50,75,0,20,100,0,0,100,35,0,100,20,75,100,0,100,0,0,0,100,0,31.0,73.0,0,0,0,100,0,0,64.0,0.0,76.0,76.0,30.0,23.0,76.0,32.0,0.0,72.0,100.0,76.0,83.0,100,0,0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,100.0
443,0,0,75,100,100,100,100,100,75,50,100,0,0,100,0,100,35,0,50,100,100,0.0,10.0,100,0,0,100,0,0,22.0,96.0,88.0,88.0,100.0,51.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,0,0,100,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,37.0
444,75,75,0,0,100,20,0,100,35,0,100,20,75,100,0,35,100,0,0,100,100,14.000000000000002,45.0,0,0,0,100,0,0,96.0,1.0,24.0,100.0,64.0,9.0,44.0,0.0,100.0,100.0,100.0,100.0,33.0,0,0,0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,65.0
445,0,65,0,35,100,0,0,100,0,0,100,0,0,100,0,35,35,0,0,100,100,13.0,35.0,100,0,0,100,0,0,95.0,28.999999999999996,100.0,100.0,100.0,30.0,100.0,66.0,100.0,100.0,100.0,75.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0
446,100,75,35,100,100,0,0,100,65,0,100,35,75,100,0,100,35,0,0,100,100,77.0,85.0,100,100,0,0,0,0,100.0,89.0,100.0,100.0,100.0,75.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100,0,0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,72.0
447,50,75,0,20,100,0,0,100,20,0,100,0,75,100,0,100,0,0,0,100,0,14.000000000000002,65.0,100,0,0,100,0,0,63.0,20.0,100.0,87.0,66.0,24.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,41.0
448,50,35,0,0,100,0,0,50,0,0,100,0,35,100,0,35,0,0,0,100,100,77.0,98.0,0,100,0,0,0,0,100.0,80.0,100.0,100.0,71.0,62.0,0.0,0.0,100.0,100.0,100.0,100.0,45.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,10.0
449,100,75,100,35,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,100,72.0,83.0,100,0,0,100,0,0,98.0,26.0,100.0,32.0,81.0,45.0,100.0,0.0,100.0,100.0,100.0,100.0,98.0,0,0,0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0
450,75,65,0,20,100,0,0,0,35,0,100,0,35,100,0,100,35,0,0,0,100,100.0,100.0,100,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,65.0
451,50,75,0,0,100,0,0,0,20,0,100,0,0,100,0,100,0,0,0,100,0,6.0,32.0,0,0,0,100,0,0,67.0,48.0,48.0,0.0,55.00000000000001,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0,0,100,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,33.0
452,50,35,0,100,0,50,0,100,35,0,100,0,100,100,0,100,65,0,0,100,100,80.0,100.0,0,100,0,0,0,0,99.0,100.0,67.0,100.0,100.0,75.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,5.0
453,50,65,0,0,100,0,0,100,20,0,100,20,0,100,0,100,35,0,0,100,0,100.0,100.0,100,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,52.0
454,0,65,0,0,100,0,0,50,0,0,100,0,35,100,0,35,0,0,0,100,100,14.000000000000002,49.0,0,0,0,100,0,0,100.0,1.0,100.0,67.0,50.0,5.0,100.0,46.0,100.0,93.0,100.0,100.0,48.0,100,0,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
455,100,75,0,35,100,0,0,100,75,0,100,20,35,100,0,100,75,0,0,100,100,59.0,74.0,100,0,0,0,0,0,56.99999999999999,27.0,100.0,100.0,67.0,36.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,41.0
456,20,75,0,20,100,0,0,100,35,0,100,100,75,100,100,100,75,0,0,100,100,37.0,72.0,100,0,0,0,0,0,99.0,69.0,100.0,100.0,100.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0
457,0,65,0,0,100,0,0,50,0,0,100,0,75,100,0,100,0,0,0,100,100,86.0,99.0,0,100,0,100,0,0,98.0,9.0,0.0,100.0,100.0,60.0,77.0,0.0,100.0,100.0,100.0,100.0,15.0,0,0,0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,83.0
458,75,75,0,100,100,0,0,100,20,0,100,0,100,100,0,35,50,0,100,100,0,18.0,59.0,0,100,0,0,0,0,83.0,24.0,13.0,50.0,48.0,0.0,100.0,24.0,100.0,100.0,100.0,88.0,37.0,100,0,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0
459,0,75,0,0,100,0,0,100,20,0,100,35,75,100,0,100,35,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,32.0
460,100,65,100,100,100,100,75,100,100,0,100,0,100,100,0,100,100,0,100,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,41.0
461,50,75,0,0,100,0,0,100,20,0,100,0,75,100,0,100,0,0,0,100,100,9.0,30.0,0,0,0,100,0,0,87.0,8.0,100.0,67.0,57.99999999999999,10.0,100.0,100.0,100.0,100.0,100.0,97.0,98.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,90.0
462,100,50,35,100,100,0,0,100,50,0,100,100,75,100,0,100,100,50,0,100,100,100.0,100.0,0,0,0,0,0,0,100.0,82.0,100.0,100.0,75.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,9.0
463,0,65,65,0,100,50,0,100,65,0,100,0,75,100,100,100,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0
464,100,75,50,100,100,0,0,100,35,0,100,100,75,100,0,100,100,100,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,15.0
465,0,0,100,100,100,100,100,50,100,0,100,0,35,100,0,100,100,0,100,100,100,24.0,71.0,0,0,0,100,0,0,81.0,37.0,100.0,60.0,42.0,32.0,18.0,0.0,100.0,100.0,100.0,100.0,4.0,100,0,0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0
466,0,75,0,0,100,20,0,50,20,0,100,100,75,100,0,100,20,0,0,100,100,4.0,21.0,0,0,0,100,0,0,99.0,1.0,50.0,40.0,50.0,0.0,100.0,40.0,100.0,100.0,100.0,78.0,64.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,75.0
467,0,75,20,0,100,0,0,100,35,0,100,0,100,100,100,100,35,0,0,100,100,11.0,37.0,0,0,0,0,0,0,43.0,10.0,100.0,48.0,74.0,18.0,100.0,57.99999999999999,57.99999999999999,68.0,100.0,88.0,98.0,100,0,100,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,15.0
468,100,75,65,0,100,0,0,100,35,0,100,0,100,100,0,100,0,0,0,100,100,98.0,97.0,0,0,0,100,0,0,100.0,56.99999999999999,100.0,100.0,100.0,40.0,100.0,88.0,100.0,90.0,100.0,100.0,100.0,100,0,0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,45.0
469,75,75,0,35,100,0,0,100,20,0,100,0,0,100,0,100,0,0,0,100,0,62.0,86.0,0,100,0,100,0,0,92.0,27.0,100.0,75.0,67.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,99.0
470,100,75,65,0,100,0,20,100,65,0,100,100,35,100,0,100,75,0,0,100,100,81.0,95.0,0,100,0,100,0,0,100.0,85.0,86.0,86.0,86.0,64.0,100.0,35.0,100.0,100.0,100.0,100.0,99.0,100,0,0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,88.0
471,50,75,100,0,100,50,75,100,75,0,100,100,35,100,0,100,100,0,0,100,0,0.0,6.0,0,0,0,100,0,0,51.0,30.0,42.0,0.0,57.99999999999999,0.0,80.0,0.0,43.0,0.0,100.0,100.0,22.0,100,0,0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,57.0
472,0,20,0,0,100,0,0,100,35,0,100,20,0,100,0,35,35,0,0,100,100,88.0,92.0,0,0,0,0,0,0,100.0,89.0,100.0,100.0,67.0,41.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,32.0
473,0,75,0,100,100,0,0,100,20,0,100,0,0,100,0,100,35,0,0,100,0,18.0,79.0,0,100,0,100,0,0,79.0,0.0,100.0,100.0,100.0,81.0,53.0,0.0,100.0,100.0,100.0,100.0,76.0,100,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,42.0
474,0,75,0,0,100,0,0,100,20,0,100,0,0,100,0,100,35,0,0,100,100,89.0,99.0,0,100,0,100,0,0,98.0,54.0,88.0,100.0,100.0,67.0,45.0,36.0,67.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0
475,35,75,0,100,100,0,0,50,35,0,100,35,0,100,0,100,75,0,0,100,100,28.000000000000004,68.0,0,0,0,100,0,0,99.0,25.0,100.0,100.0,49.0,19.0,88.0,49.0,100.0,100.0,100.0,88.0,100.0,100,0,0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,83.0
476,0,75,0,0,100,0,0,50,0,0,100,0,0,100,0,100,0,0,0,100,100,49.0,73.0,0,100,0,100,0,0,74.0,5.0,100.0,100.0,57.99999999999999,75.0,88.0,44.0,100.0,100.0,100.0,100.0,98.0,100,0,0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,49.0
477,20,75,0,0,100,0,0,50,20,0,100,0,100,100,0,100,0,0,0,0,100,100.0,100.0,100,0,0,0,0,0,100.0,76.0,100.0,100.0,100.0,100.0,100.0,31.0,100.0,50.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,80.0
478,50,75,0,0,100,75,0,100,35,0,100,0,100,100,0,100,100,50,100,100,100,0.0,7.000000000000001,0,0,0,100,0,0,21.0,0.0,46.0,0.0,49.0,0.0,67.0,0.0,48.0,100.0,100.0,91.0,6.0,0,0,0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,22.0
479,75,75,0,0,100,100,0,100,20,0,100,0,75,100,0,100,35,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,68.0
480,75,75,0,100,100,50,0,100,75,0,100,35,35,100,0,100,35,0,100,0,100,100.0,100.0,100,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,95.0
